date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-06-11,"삼성SDI, 전고체 이어 '나트륨' 카드 뽑았다… AI·차세대 시장 대전환 ...",www.pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=459667,전고체,3,삼성SDI; 나트륨이온; 2차전지,삼성SDI가 전고체 배터리에 이어 나트륨이온 배터리 기술 개발에 나섰습니다.,이는 리튬 가격 변동성과 원재료 공급망 리스크를 줄이기 위한 글로벌 배터리 업계의 움직임과 맥을 같이 합니다.,나트륨이온 배터리 관련주가 12일 강세를 보이며 시장 수익률을 크게 웃돌고 있습니다.,unknown
2026-06-11,"프롤로지움-오프모빌리티, 전고체 배터리 모듈 개발 MOU",news.dealsitetv.com,https://news.dealsitetv.com/articles/171739,전고체,3,프롤로지움; 오프모빌리티; 프롤로지움-오프모빌리티,전고체 배터리 전문 기업 프롤로지움과 오프모빌리티가 모빌리티용 차세대 전고체 배터리 모듈 및 팩 공동 개발을 위한 MOU를 체결했습니다.,이번 협력을 통해 양사는 전고체 셀-팩 시스템 통합 기술을 결합하여 유럽 완성차 시장을 공략할 계획입니다.,"프롤로지움은 전고체 배터리 기술을 보유하고 있으며, 오프모빌리티는 자동차 부품 분야에서 사업을 영위하고 있습니다.",unknown
2026-06-11,"이브이첨단소재 투자사 프롤로지움, 오프모빌리티와 전고체 배터리 협력",www.paxetv.com,http://www.paxetv.com/news/articleView.html?idxno=274522,전고체,3,이브이첨단소재; 프롤로지움; 오프모빌리티,이브이첨단소재의 투자사인 전고체 배터리 기업 프롤로지움이 프랑스 자동차 부품업체 오프모빌리티와 차세대 전고체 배터리 모듈·팩 공동 개발을 위한 업무협약을 체결했습니다.,"이번 협약은 유럽 완성차 시장을 겨냥한 것으로, 양사는 전고체 배터리 기술의 통합 및 상용화를 목표로 합니다.","프롤로지움은 전고체 배터리 기술을, 오프모빌리티는 자동차 부품 및 시스템 통합 역량을 보유하고 있습니다.",unknown
2026-06-11,"EV첨단소재 투자사, 佛 오프모빌리티와 전고체 배터리 개발 MOU",www.inews24.com,http://www.inews24.com/view/1975978,전고체,3,이브이첨단소재; 프롤로지움; 오프모빌리티,이브이첨단소재가 투자한 전고체 배터리 기업 프롤로지움이 프랑스 글로벌 모빌리티 부품 기업 오프모빌리티와 차세대 전고체 배터리 개발을 위한 MOU를 체결했습니다.,이번 협력을 통해 양사는 유럽 전기차 시장 공략을 목표로 하고 있습니다.,"프롤로지움은 전고체 배터리 기술을, 오프모빌리티는 모빌리티 부품 분야의 전문성을 바탕으로 협력할 예정입니다.",unknown
2026-06-11,"프롤로지움-오프모빌리티, 차세대 전고체 배터리 모듈 개발 MOU",www.widedaily.com,https://www.widedaily.com/news/articleView.html?idxno=295605,전고체,3,프롤로지움; 오프모빌리티; 프롤로지움-오프모빌리티,전고체 배터리 전문기업 프롤로지움과 프랑스의 글로벌 모빌리티 부품 거두 오프모빌리티가 모빌리티용 차세대 전고체 배터리 모듈·팩 공동 개발을 위한 양해각서(MoU)를 체결했습니다.,이번 협력을 통해 양사는 전고체 배터리 기술의 통합 및 상용화를 가속화하여 유럽 시장 공략에 나설 것으로 보입니다.,"프롤로지움은 전고체 배터리 기술을, 오프모빌리티는 자동차 부품 분야의 전문성을 바탕으로 협력할 예정입니다.",unknown
2026-06-11,"대만 프롤로지움, 프랑스 OP모빌리티와 전고체 배터리 모듈 통합 협력 ...",www.autodaily.co.kr,https://www.autodaily.co.kr/news/articleView.html?idxno=544827,전고체,3,프롤로지움; OP모빌리티,대만 전고체 배터리 전문 기업 프롤로지움이 프랑스 기반 자동차 부품사 OP모빌리티와 전고체 배터리 셀을 모듈 및 배터리 팩으로 통합하는 협업을 시작했습니다.,"이번 MOU는 유럽 시장을 겨냥한 것으로, 양사는 전고체 배터리 기술의 상용화를 가속화할 것으로 기대됩니다.","프롤로지움은 전고체 배터리 기술을, OP모빌리티는 자동차 부품 분야의 전문성을 바탕으로 협력할 예정입니다.",unknown
2026-06-11,Stellantis and Factorial Integrate Advanced Solid-State Battery into Stellantis Development Vehicle and Launch Road Testing,Stellantis Media,https://news.google.com/rss/articles/CBMiigJBVV95cUxQZnU4UEhxMVhGeUFJc2Rkd1pfaDVHdGVSOXpPVl91Z3hTaWpxWW9vWk9EUXVaRktZRWZRRU5CZG45bkpSbWlGWXB3RVpRQ2xUd3VOY3JncXdTa3hnZzBzUzVKNm40TWRKYjBaNjVVRGFPT0hUZm5SVmhneE1kcGk0UWhHaUJybkJRQk5leC1CeXMwaEJ4dXBXTXdUUVRqQmozWDdzQkRqYVBwWGlLcUwtY0V2bVBrSDlaRGhob0E3ZGdJN2htSEplcDFZYkFRd1l5cUswTkgzeWJtOWZWSUxuaFU5cXNTUUdKeFBCQXB5OG14RHZwNW1XRU52cVJIQnNfWHVlUjVXWG80dw?oc=5,전고체,3,Stellantis; Factorial Energy,Stellantis와 Factorial Energy가 개발한 첨단 전고체 배터리를 Stellantis 개발 차량에 통합하고 도로 시험을 시작했습니다.,이번 도로 시험은 전고체 배터리가 실험실 단계를 넘어 실제 차량 플랫폼에 적용되는 중요한 단계입니다.,"Stellantis는 자동차 제조사이며, Factorial Energy는 전고체 배터리 개발사입니다.",unknown
2026-06-11,ProLogium and OPmobility to integrate solid-state cells into modules,electrive.com,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQQVE1cW1oeFJ6c09TNXY3Q2c4OVBkcTVqZWJGZl9ORnpqOVVLT2ZJSm1jWFF3VGVsdldhaW9DUXkyMUV4UmpBZjdsM18yWk9PMzJhRDlHRko3Vk1wdEpvWU5sU2JpMXAxUTN2Rm5IcjVoemM0SDJEV3RnSi1MMVZabFJLdDNvelZPT0Z2QmpJWk5BR01iU1NTYnlFLXJNNy1WZnRnUG5OTThOZw?oc=5,전고체,3,ProLogium; OPmobility,전고체 배터리 전문 기업 ProLogium과 OPmobility가 전고체 배터리 셀을 모듈로 통합하기 위한 협력을 진행합니다.,"이번 협력은 유럽 시장을 겨냥한 것으로, 양사는 전고체 배터리 기술의 상용화를 가속화할 것으로 기대됩니다.","ProLogium은 전고체 배터리 기술을, OPmobility는 자동차 부품 분야의 전문성을 바탕으로 협력할 예정입니다.",unknown
2026-06-11,Stellantis road-tests solid-state car battery that hit 15–90% in 18 minutes,Stock Titan,https://news.google.com/rss/articles/CBMivwFBVV95cUxPTTBJZ2lHbnpqSGxhY3ltX0hIUzg0dm9pSlVlbkx2MmtnUVNRZDVnS243bnJUd0RlM3lILTNRSk5adG1YdlVfY2lqMVE0NUJ4aFhyUC1meVJIVGJ5STZjQktTaEkyckJWT0hrdUhwZDBQdzZfZWVoVC01U2paUGtQaWxteTBFcG80YVdJZEtpZHcyTlRseDNraFFkclhDX3VmNlNBYV9lMWtDaG9uTWZISDIxd2lJY255aDVjSWphSQ?oc=5,전고체,3,Stellantis; X3VmNlNBYV9lMWtDaG9uTWZISDI,Stellantis는 15%에서 90%까지 18분 만에 충전되는 전고체 배터리를 탑재한 차량의 도로 시험을 진행하고 있습니다.,이는 전고체 배터리 기술의 빠른 충전 속도와 실용성을 입증하는 중요한 단계입니다.,"Stellantis는 자동차 제조사이며, 해당 기술은 미래 전기차 시장에 큰 영향을 미칠 것으로 예상됩니다.",unknown
2026-06-11,Stellantis Advances Solid-State Battery Testing With Dodge Charger Prototype (STLA),Yahoo Autos,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNSnlQallMWkZ3MXJxd01QNTlwSEhUSnFLeEhqOTVZVXdGdVgtVXNreTRNWlpUeC14bzNVS0Vjc0xOMTRkdHJzQWVmQ19CZThYT255RGNWNFE1TFRrZkR6UGlPUGFYRUFlN0ZqUm8zUFB6RVhwd0dZV3hXLTZ5MTVOdGRaYnFmV0FCenFxNGZqN3Jnb0ZnUWlqSU1qaVVZa2RBNGRpSTZuUmZjdw?oc=5,전고체,3,Stellantis; STLA,Stellantis는 Dodge Charger 프로토타입에 전고체 배터리를 통합하여 테스트를 진행하며 기술 개발을 가속화하고 있습니다.,"이는 전고체 배터리 기술의 상용화를 위한 중요한 단계로, 향후 전기차 시장에 큰 변화를 가져올 것으로 예상됩니다.","Stellantis는 자동차 제조사이며, STLA는 해당 차량 플랫폼을 나타낼 수 있습니다.",unknown
