date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-05-24,"The U.S. may have found enough lithium to shake the global battery supply chain, and the timing could not be worse for China",Vozpopuli,https://news.google.com/rss/articles/CBMi9gFBVV95cUxOOTVReVZ0MFdxN3N4c0RqdWpQTDdGTkF1LXhyOGFpbXBYRmVZcDNzdm1fZU5qX0xzTVg3am1yZS1oTlVCSExiTXh0LUVmbFFSaklUTlBXR1BxcGlRMEh3OUtqdGlzLU10dDQ5dzZIRDZkUWgzcWF2Tm9FQjNwUVpocGpTeGhhdzhUN0NDNXE5TWIxS0RZdzhzUjNfUTl0VEtHb01sTGd5R2JoRkt3d3JFamVvcG53TzJyZU9LRi1yMHUtSjhLd0Ntb2dZRHprLUVQNXdBVk5uLUZkc0F1d3R5NmREV05hMUN0MjNCLWlueElWNUFodUE?oc=5,기타,3,China,미국에서 상당한 양의 리튬이 발견되어 글로벌 배터리 공급망에 큰 영향을 미칠 수 있습니다.,이는 중국에게는 매우 불리한 시점에 발생한 소식입니다.,이 발견은 전기차 배터리 생산 및 가격에 중요한 변화를 가져올 수 있습니다.,unknown
2026-05-24,Chinese manufacturer reaches big milestone with solid-state battery that could dramatically extend EV range,Yahoo Autos,https://news.google.com/rss/articles/CBMirgFBVV95cUxQS0czQUlwbWRqdTZTOHZ0eUlNejBIbWd5LV8zMmpFSWtVVUp1R2wyM3RmSlhnbnpoT2ZUOUtnRU9ZejI0MDlTVi1GNU9jT01IU0Z3cklBT0h6RmxteEo3QVRSb0lRY2RCUWcybmhOY1VZTlVidXAtbjE5X2twbS0zVVdEdUotN3BaM0MzZkVFVmZrdExmZXNiVWFQNWptdXB3X3hmRmZwS3FaUVJPamc?oc=5,전고체,3,,한 중국 제조업체가 주행 거리를 획기적으로 늘릴 수 있는 전고체 배터리 개발에서 중요한 성과를 달성했습니다.,이 기술은 전기차의 성능을 크게 향상시킬 잠재력을 가지고 있습니다.,이러한 발전은 전기차 시장의 경쟁 구도를 바꿀 수 있습니다.,unknown
2026-05-24,"SK그룹 리밸런싱의 마지막 숙제 '배터리 사업' 반등, SK온 사업재편-ESS ...",www.huffingtonpost.kr,https://www.huffingtonpost.kr/article/257408,기타,3,SK온; 포드; SK그룹,SK온은 미국 합작 사업 재편을 마무리하여 향후 재무 부담을 크게 줄일 수 있게 되었습니다.,이는 SK온 자체뿐만 아니라 SK그룹 전반의 성과에 중요한 영향을 미칠 것입니다.,이번 사업 재편은 SK그룹의 리밸런싱 전략에서 중요한 부분을 차지합니다.,unknown
2026-05-24,MaxVolt ReEarth Energy Industries Research Paper on Lithium-Ion Battery Recycling Published in International Journal,Energetica India Magazine,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQYUs3NFVUMkxMdjVfakxUdkdhT0NpeXRBRzU3VmpxMlJxOHhoM2sxcHVmTHRDbjVxNk1zcTkyZDVyTmh6bF9ESWcteUQxdHAzd1VCM0hWLUo0ZVk1eF81dktKLUJpZnB0WjR4YmxoRGJXeHRFMnpuT0ZpYTBiV0FZRF9tN2hKUDVqQVpUUWlDXzNjV1hNWUdqQmNVV3lHRFRkWjlUbmxoUEM0N1lwRFdfQ21kUzFSNTVoanM5enR6R2RXRmZwRFBJMnktWWdNNVJIcHUwX0hHR0MtQ05pUi0wTFdaTU0?oc=5,재활용,3,MaxVolt ReEarth Energy Industries,MaxVolt ReEarth Energy Industries는 리튬 이온 배터리 재활용에 대한 연구 논문을 국제 저널에 발표했습니다.,이 연구는 배터리 재활용 기술의 발전에 기여할 것으로 기대됩니다.,이는 지속 가능한 배터리 산업을 위한 중요한 진전입니다.,unknown
2026-05-24,"포스코퓨처엠, 차세대 실리콘 음극재 시장 선점… “2028년 본격 양산 체...",www.ceoscoredaily.com,https://www.ceoscoredaily.com/page/view/2026052214012376004,cathode,3,포스코퓨처엠; 팩토리얼,포스코퓨처엠은 차세대 배터리로 불리는 전고체 배터리 상용화를 위해 미국 팩토리얼과 협력하여 기술 개발을 추진하고 있습니다.,이 협력을 통해 2028년 본격적인 양산 체제를 구축할 계획입니다.,이는 포스코퓨처엠이 미래 배터리 시장을 선점하기 위한 전략의 일환입니다.,unknown
2026-05-24,How Can EV Battery Life be Extended by 23% With AI's Help?,Sustainability Magazine,https://news.google.com/rss/articles/CBMihAFBVV95cUxQRTc5UDhxLW45dkNBRWplMDY4amVpYmlhUHR2TnAweHdMWlFBLWRjMC1MRG44SHQ1T3hMUmg4cUNTQ3pxWW5GN2UySVRZSUJjbHo3cFF0Y0FGYU1VRDZ5ZjZlYkdhcVR4YUw5N0llb0NKVjIxQTBackZBNXFDMnMxdXdoZ3U?oc=5,기타,3,AI,인공지능(AI) 기술을 활용하여 전기차 배터리 수명을 23%까지 연장할 수 있는 가능성이 제시되었습니다.,이는 전기차의 실질적인 사용 거리를 늘려 사용자 편의성을 증대시킬 수 있습니다.,AI 기술의 발전이 배터리 효율성 향상에 기여할 수 있음을 보여줍니다.,unknown
2026-05-24,High-Purity Graphite (Battery Grade) Market Demand to Accelerate by 2035 Amid Global EV Expansion,IndexBox,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQeHJOUzh1eTJPcmstUFIxbDZXWEdHamtBY1FoLW1Ocnh1X1VsOEgzdjVXNXZKeTI2elUxeURCTzAzMEtneGdoVmNHTmNaLXdWVGlJbWpJZ3BiWS1XR1hTdnZoODBrNGpBZDNIMVV5T0dySy1fdlFGYVZIVGtQcGFtRE9mbHljVFd4MW52UTMyR1FUS1ZZUzNRLXBtdWwtczFkMHhKVWp0cmpuMHdJc01YcnZvRHRQUG1GSXczZWViUVdsbzQ?oc=5,anode,3,IndexBox,전 세계 전기차 시장 확대에 따라 배터리 등급의 고순도 흑연 시장 수요가 2035년까지 가속화될 것으로 예상됩니다.,이는 배터리 핵심 소재의 중요성이 더욱 커지고 있음을 시사합니다.,고순도 흑연은 전기차 배터리 성능에 필수적인 요소입니다.,unknown
2026-05-24,Ford Energy Begins Battery Storage Production at Former EV Plant in Kentucky - News and Statistics,IndexBox,https://news.google.com/rss/articles/CBMiogFBVV95cUxNcEJoamN3bTRxWHRJbXUzbkZyeHMxd0x1OGQ2cWctMUhPZzFvdmtzTFhWRmx2WDZfdnRxZzduUFdQWFgyZWN3Qy1nTE5iZjNyLTlyMDFHWWZUd1BXWWw4UWJVdEZSWlRuOEVqSkNFdjlTVkpTOGRQOERYRTZ0bXdqS3dpbmxKT0dDNHVlUEstdDZZRFJXZjhNR1lqN29XOWFmYWc?oc=5,기타,3,Ford Energy; 포드,포드 에너지는 켄터키주에 위치한 이전 전기차 공장에서 배터리 에너지 저장 시스템(ESS) 생산을 시작했습니다.,이는 포드의 에너지 저장 사업 확장 전략의 일환입니다.,이 공장은 지역 경제에도 기여할 것으로 기대됩니다.,unknown
2026-05-24,"캐즘 속 미래 준비…K배터리 소재사, 차세대 양산 투자 강화",www.mt.co.kr,https://www.mt.co.kr/industry/2026/05/25/2026052215191439889,anode,3,포스코퓨처엠; 팩토리얼,포스코퓨처엠은 미국 전고체 배터리 전문 기업 팩토리얼과의 협력을 통해 차세대 실리콘 음극재 기술 완성도를 높이고 있습니다.,이 회사는 2028년 양산 공급을 목표로 하고 있습니다.,이는 캐즘(Chasm) 현상 속에서도 미래를 준비하는 K배터리 소재 기업들의 투자 강화 추세를 보여줍니다.,unknown
2026-05-24,"비에이에너지, 국내 반도체 기업에 배터리 안전 솔루션 납품…보관·운...",www.etnews.com,https://www.etnews.com/20260522000078,기타,3,비에이에너지; 2차전지; BLSS,비에이에너지가 국내 반도체 기업에 배터리 안전 솔루션(BSB)을 납품하며 기술력과 안전관리 역량을 인정받았습니다.,특히 까다로운 품질 기준을 요구하는 글로벌 2차전지 기업에도 BSB를 공급했습니다.,이는 비에이에너지가 차세대 배터리 보관 및 운송 솔루션(BLSS) 분야에서 경쟁력을 갖추고 있음을 보여줍니다.,unknown
2026-05-24,"中, 전략광물 관리 강화…K배터리 공급망 부담 커진다",www.ziksir.com,https://www.ziksir.com/news/articleView.html?idxno=134681,전고체,3,China,중국이 전략 광물 관리를 강화하면서 한국 배터리 공급망의 부담이 커지고 있습니다.,전 세계 배터리 광물의 상당 부분을 중국이 선점하고 있어 단기적인 탈중국은 어려운 상황입니다.,전고체 배터리나 나트륨 배터리 등 중국 의존도를 줄일 수 있는 기술 개발이 필요합니다.,unknown
2026-05-24,Illinois Battery Recycling Program to Include Household and Medium-Format Batteries,Batteries News,https://news.google.com/rss/articles/CBMirwFBVV95cUxOOW10MFRGUV9jdm8xNWlJMG0tbGlTbTd0b29CTmppUVI3VDZuUDNUYndral9aYTJlaGJpbUozQlZmQTk1R3JpMm16NVFjUGxYUFV3aldkUXRLbDdkc05ZV1RiRUFFUW55Z1U2eGxEc3poSEZTdjVzWFYtbXNjOGJrY3RHNHdNVDJpM1lwWWdqLVVwSElSMXJZSjBlMEVmSlNnQXlIM1BVR0lQVUp4RWdz?oc=5,재활용,3,,일리노이주에서 가정용 및 중형 배터리를 포함하는 배터리 재활용 프로그램을 시작합니다.,이 프로그램은 폐배터리 처리에 대한 환경적 부담을 줄이는 데 기여할 것입니다.,이는 배터리 재활용 인프라 구축의 중요한 단계입니다.,unknown
2026-05-24,E-bike battery fires are a hazard across Canada. These companies are pitching solutions,CBC,https://news.google.com/rss/articles/CBMickFVX3lxTE5BVENUNnk0MGlXaThJTlFibGlzc3V1YnN3Zm9FU2c1MFpPOUx6OG9YQzh2a0E3SW5CeER5WEFXUTM0T1hXTVdrYnllMFFBQWF0TmlwSU9oM2licmg2LTVMUUF1RHNCLXplNE9rUmQ2YW5uUQ?oc=5,기타,3,CBC,캐나다 전역에서 E-bike 배터리 화재가 위험 요소로 떠오르고 있습니다.,이에 대한 해결책을 제시하는 기업들이 등장하고 있습니다.,이는 E-bike 배터리의 안전성 확보가 시급함을 보여줍니다.,unknown
2026-05-24,"[글로벌 배터리 대전 (36)] 포스코퓨처엠, 중국의 글로벌 배터리 시장 독...",www.news2day.co.kr,https://www.news2day.co.kr/article/20260524500024,전고체,3,CATL; 포스코퓨처엠; 파나소닉,글로벌 배터리 시장에서 CATL을 필두로 한국의 주요 기업들과 경쟁이 치열하게 벌어지고 있습니다.,차세대 전고체 배터리 기술에서는 일본 파나소닉과 같은 기업들도 강점을 가지고 있습니다.,이는 글로벌 배터리 대전의 복잡한 양상을 보여줍니다.,unknown
2026-05-24,"""전기차 넘어 데이터센터 전력까지"" 美 포드, ESS 사업 본격화 나선다",www.autodaily.co.kr,https://www.autodaily.co.kr/news/articleView.html?idxno=544355,장비,3,포드 자동차; 포드 에너지,미국 포드 자동차가 배터리 에너지 저장 시스템(ESS) 사업을 담당할 완전 자회사 '포드 에너지(Ford Energy)'를 공식 출범시켰습니다.,포드 에너지는 미국에서 조립된 ESS를 유틸리티 및 데이터센터 등에 공급할 예정입니다.,이는 포드가 전기차를 넘어 에너지 저장 시장으로 사업 영역을 확장하는 중요한 움직임입니다.,unknown
2026-05-24,전기차 등 ‘사용 후 배터리’ 국가 자원 관리…기업 투자 잰걸음,www.khan.co.kr,https://www.khan.co.kr/article/202605242025025,재활용,3,,"전기차 등에서 사용 후 발생하는 배터리를 국가 차원에서 관리하는 시스템이 구축되고 있으며, 관련 기업들의 투자가 활발히 이루어지고 있습니다.",성능이 양호한 배터리는 재제조 또는 재사용되어 에너지저장장치(ESS) 등으로 활용됩니다.,재사용이 불가능한 폐배터리는 물리적으로 분쇄되어 재활용 단계로 넘어갑니다.,unknown
2026-05-24,"Lithium-ion battery possibly caused Mariaville house fire, officials say",newscentermaine.com,https://news.google.com/rss/articles/CBMi9AFBVV95cUxOc1B2UFJYVzNCSXNDaERsWnJtQjYzYnFfZEJTaXhMcTRQZ3ZiWkgwV1F4bF9YSG9SSlVXX3g5REQyQi1HNXA2TTBkTEVoUFNydWVoc24xenhobGpIcTNwNFlEU0FVZVhWRkdXLTE4MXdPVjA4U052X3dmbmFoRUxROEtYTWNHbGV1MDRiejZuLVlBcjZJR29WU0lwNnIyZFlLcE1QeHBYRlBFdDF2NGZnZUF0THZ3MUQxdUVseVp3NGRaY2EzU3NUbFUyT3RCS3VWbVEyWGl1amVwckVId2FGSHB0Q1ppRWlCa1lzMmx3am5qLUVr?oc=5,기타,3,,미국 마리아빌에서 발생한 주택 화재의 원인이 리튬 이온 배터리일 가능성이 있다고 관계 당국이 밝혔습니다.,이 사건은 리튬 이온 배터리의 안전한 사용 및 관리에 대한 중요성을 강조합니다.,배터리 관련 사고 예방을 위한 주의가 요구됩니다.,unknown
2026-05-24,에코프로 강세 배경은…트럼프 종전 언급·호르무즈 개방 논의 영향 주...,www.cbci.co.kr,https://www.cbci.co.kr/news/articleView.html?idxno=576850,기타,3,에코프로; 2차전지,최근 미국 증시의 기술주 강세와 위험자산 선호 회복 흐름이 국내 2차전지주에도 긍정적인 영향을 미치고 있습니다.,이러한 분위기는 에코프로를 비롯한 배터리 관련 종목들의 강세 배경으로 작용하고 있습니다.,이는 글로벌 경제 상황이 국내 배터리 산업에 미치는 영향을 보여줍니다.,unknown
2026-05-24,"김성진 전력거래소 이사장, 제주 V2G 실증단지…전기차 계통운영 점검",www.knpnews.com,http://www.knpnews.com/news/articleView.html?idxno=33771,기타,3,전력거래소; 대용량에너지,제주도에서 전기차를 단순한 운송 수단이 아닌 이동형 대용량 에너지 저장 장치(ESS)로 활용하는 V2G(Vehicle-to-Grid) 실증 단지가 운영되고 있습니다.,V2G 기술은 전기차 배터리에 저장된 전력을 전력망으로 다시 보내 유연하게 활용하는 것을 목표로 합니다.,이는 미래 전력망 운영의 효율성을 높일 수 있는 잠재력을 가진 기술입니다.,unknown
