date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-06-25,2026년 일본 산업개관,dream.kotra.or.kr,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=200&CONTENTS_NO=1&bbsGbn=403&bbsSn=403&pNttSn=242280,기타,3,,"0 제2차 산업(광업, 제조업, 건설업) 25.9 25.7 24.8 25.4 24.4 제3차 산업(기타) 73.1 73.4 74.3 73.8 74.7 [자료: 일본 내각부] 제조업은 일본 산업경쟁력의 기반이다.","자동차 산업은 전동화, 소프트웨어 정의 차량, 배터리 공급망...","8 74.7 [자료: 일본 내각부] 제조업은 일본 산업경쟁력의 기반이다. 자동차 산업은 전동화, 소프트웨어 정의 차량, 배터리 공급망...",unknown
2026-06-25,"무려 1000000000000000원... 삼성그룹, 세기의 투자 단행한다",www.wikitree.co.kr,https://www.wikitree.co.kr/articles/1143373,기타,3,삼성그룹; 2차전지; 삼성SDI,"반도체와 인공지능(AI) 데이터센터, 2차전지, 디스플레이 등 주요 사업부문별 투자를 합친 청사진으로, 국내...",삼성SDI도 울산사업장에 차세대 배터리 생산 거점을 구축하는 방안을 살펴보고 있다고 전했다.,이 회장은...,unknown
2026-06-25,"'카멜레온' 다보링크, 반복된 신사업 선언에 신뢰도 시험대",dealsite.co.kr,https://dealsite.co.kr/articles/164171,anode,3,카멜레온; 실리콘음극재·폐배터리; 2차전지,실리콘음극재·폐배터리·로봇 이어 항공 진출 선언…110억 유증 성사 첫 관문 코스닥 상장사 ‘다보링크’가...,당시 다보링크는 실리콘음극재 사업 진출을 선언하며 2차전지 소재 관련 사업목적 추가를 추진했다.,사업을...,unknown
2026-06-25,"삼성SDI, 포지나노와 손잡고 美 방산·우주항공 배터리 공략",www.inews24.com,http://www.inews24.com/view/1979946,장비,3,삼성SDI; 2차전지,삼성SDI가 미국 2차전지 나노 코팅 스타트업 포지나노(Forge Nano)에 약 300억원을 투자한다.,미국 내...,"포지나노는 이 공장에서 삼성SDI 배터리 셀과 자체 배터리 셀을 함께 생산할 예정이며, 공장 가동 목표 시점은...",unknown
2026-06-25,"현대차·BMW 뚫었다…뉴인텍, 전기차 커패시터 공급 확대로 도약",www.pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=463311,기타,3,2차전지; BMW,미국 증시에서 전기차와 2차전지 관련 종목이 차익실현 매물에 밀린 영향과 함께 국내에서도 대형 배터리주와 완성차를 중심으로 매도세가 이어지면서 투자심리가 다소 위축되는 모습이다.,다만 개별 기업의 사업...,와 완성차를 중심으로 매도세가 이어지면서 투자심리가 다소 위축되는 모습이다. 다만 개별 기업의 사업...,unknown
2026-06-25,태양광 ESS가 판 바꿨다…전력망 시장서 독립형 추월,www.thepowernews.co.kr,https://www.thepowernews.co.kr/view.php?ud=202606261007334092de3f0aa1be_7,기타,3,전기차·2차전지,"하나증권은 26일 ESS 배터리 월간 자료에서 전기차·2차전지 업종에 대한 투자의견 ‘Overweight(비중확대)’를 제시하고, 태양광 발전 확대에 따라 태양광 연계 ESS 설치 수요가 지속 증가할 것으로 전망했다....",하나증권은 26일 ESS 배터리 월간 자료에서 전기차·2차전지 업종에 대한 투자의견 ‘Overweight(비중확.,"대)’를 제시하고, 태양광 발전 확대에 따라 태양광 연계 ESS 설치 수요가 지속 증가할 것으로 전망했다....",unknown
2026-06-25,리튬 가격 회복 기대에도 매도 봇물… 2차전지주 약세,www.pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=463302,cathode,3,2차전지; 세방전지; LG에너지솔루션,"세방전지는 전기차용 배터리 시장 확대 기대에도 단기 조정이 나타나고 있으며, LG에너지솔루션도 2차전지 업종 전반의 투자심리 위축 영향을 받고 있다.",포스코퓨처엠과 엔켐은 양극재와 전해액 수요 확대에 대한 중장기...,전반의 투자심리 위축 영향을 받고 있다. 포스코퓨처엠과 엔켐은 양극재와 전해액 수요 확대에 대한 중장기...,unknown
2026-06-25,AI·반도체 기판 훈풍에 전자장비기기주 강세…삼성전기·대덕전자 동반...,www.pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=463261,장비,3,삼성전기·대덕전자; 전자소재; 2차전지,"에이치엔에스하이텍은 전자소재 사업 확대 가능성이 관심을 받고 있으며, 윤성에프앤씨는 2차전지 장비 사업 성장성과 신규 수주 기대가 긍정적으로 평가된다.",하나기술도 배터리 제조장비 시장 확대에 따른 수혜...,성장성과 신규 수주 기대가 긍정적으로 평가된다. 하나기술도 배터리 제조장비 시장 확대에 따른 수혜...,unknown
2026-06-25,[Who Is ?] 허윤홍 GS건설 대표이사 사장,www.businesspost.co.kr,https://www.businesspost.co.kr/BP?command=article_view&num=440688,재활용,3,2차전지; 영일만산업; 블루밸리산업,이끌면서 2차전지 재활용시장을 주목해왔다.,그 뒤 GS건설은 2019년 7월 경상북도가 포항 영일만산업단지와 블루밸리산업단지 2개 구역을 차세대 배터리 규제자유특구로 지정했을 때 현대자동차 등과 함께...,단지와 블루밸리산업단지 2개 구역을 차세대 배터리 규제자유특구로 지정했을 때 현대자동차 등과 함께...,unknown
2026-06-25,"[단독] 삼성, 10년간 1000조 투자",www.mk.co.kr,https://www.mk.co.kr/article/12083536,기타,3,2차전지; 삼성SDI; AI,"삼성이 제시할 1000조원대 투자 계획은 향후 10여 년간 반도체, 인공지능(AI) 데이터센터, 2차전지...",삼성SDI는 울산사업장에 차세대 배터리 생산 거점을 구축하는 방안을 살펴보고 있다.,[ / / ].,unknown
2026-06-25,Dead lithium batteries revived to 95% capacity via electrochemical bath,New Atlas,https://news.google.com/rss/articles/CBMie0FVX3lxTFB6emJrVWxUc2lBTURHYlc3Z3g4eFE3ZWRxMm5qX1ljNW5BRWE0clIwLWZBYWlTa2h5aDE2S1NyVF9OSklTdUwzZDJ3alh2elV0eWtvXzJvd3VDMFR1c0RSRmZqLTlxR0stZnZrVnFkVG90dXFzbTNTYWxfRQ?oc=5,기타,3,,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTFB6emJrVWxUc2lBTURHYlc3Z3g4eFE3ZWRxMm5qX1ljNW5BRWE0clIwLWZBYWlTa2h5aDE2S1NyVF9OSklTdUwzZDJ3alh2elV0eWtvXzJvd3VDMFR1c0RSRmZqLTlxR0stZnZrVnFkVG90dXFzbTNTYWxfRQ?oc=5"" target=""_blank"">Dead lithium batteries revived to 95% capacity via electrochemical bath</a>&nbsp;&nbsp;<font color=""#6f6f6f"">New Atlas</font>.","<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTFB6emJrVWxUc2lBTURHYlc3Z3g4eFE3ZWRxMm5qX1ljNW5BRWE0clIwLWZBYWlTa2h5aDE2S1NyVF9OSklTdUwzZDJ3alh2elV0eWtvXzJvd3VDMFR1c0RSRmZq.","LTlxR0stZnZrVnFkVG90dXFzbTNTYWxfRQ?oc=5"" target=""_blank"">Dead lithium batteries revived to 95% capacity via electrochemical bath</a>&nbsp;&nbsp;<font color=""#6f6f6f"">New Atlas</font>.",unknown
2026-06-25,Canada sets another battery recycling record,Resource Recycling,https://news.google.com/rss/articles/CBMimwFBVV95cUxOaXpwR0Z0cmc3eVFkQ2paaHlhNGxVbUxCbFFJTEZCdVRMdzdzZ044ZmNNTWdrUnEzeG5PY2hNamp1OUd1dzFRWEplRW1KMTRqaW55Rk5RSjNVcDlLX0g1SW1qNkpLdGotUGNLNU1EUks4TlNlZ0JNbFRDLWM5aGF5SnRWU0k0dEZzWjRWUXBmTTMydGJtVUJDbDc1Zw?oc=5,재활용,3,,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxOaXpwR0Z0cmc3eVFkQ2paaHlhNGxVbUxCbFFJTEZCdVRMdzdzZ044ZmNNTWdrUnEzeG5PY2hNamp1OUd1dzFRWEplRW1KMTRqaW55Rk5RSjNVcDlLX0g1SW1qNkpLdGotUGNLNU1EUks4TlNlZ0JNbFRDLWM5aGF5SnRWU0k0dEZzWjRWUXBmTTMydGJtVUJDbDc1Zw?oc=5"" target=""_blank"">Canada sets another battery recycling record</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Resource Recycling</font>.","<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxOaXpwR0Z0cmc3eVFkQ2paaHlhNGxVbUxCbFFJTEZCdVRMdzdzZ044ZmNNTWdrUnEzeG5PY2hNamp1OUd1dzFRWEplRW1KMTRqaW55Rk5RSjNVcDlLX0g1SW1qNkpLdGotUGNLN.","U1EUks4TlNlZ0JNbFRDLWM5aGF5SnRWU0k0dEZzWjRWUXBmTTMydGJtVUJDbDc1Zw?oc=5"" target=""_blank"">Canada sets another battery recycling record</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Resource Recycling</font>.",unknown
2026-06-25,Battery recycling may get safer and greener as renewable solvents fit existing plants,Tech Xplore,https://news.google.com/rss/articles/CBMiigFBVV95cUxOOFBkVGx2UjRMNWVwYzQ4T0QtYUwtam5YTHJOTFdhbUF4OGpuOE1vNWd3NmtnUkktMGVPMVBtZVVuNkRUbWRZcFZyQ3pvdFpZam5KUUdNaWdHZWdnbmVZa3NVZG5oQ0JoV2YySVBPcmNXRE9ISWZZREl0NlQyUjNnazJEX2k1ck1DTVE?oc=5,재활용,3,,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxOOFBkVGx2UjRMNWVwYzQ4T0QtYUwtam5YTHJOTFdhbUF4OGpuOE1vNWd3NmtnUkktMGVPMVBtZVVuNkRUbWRZcFZyQ3pvdFpZam5KUUdNaWdHZWdnbmVZa3NVZG5oQ0JoV2YySVBPcmNXRE9ISWZZREl0NlQyUjNnazJEX2k1ck1DTVE?oc=5"" target=""_blank"">Battery recycling may get safer and greener as renewable solvents fit existing plants</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tech Xplore</font>.","<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxOOFBkVGx2UjRMNWVwYzQ4T0QtYUwtam5YTHJOTFdhbUF4OGpuOE1vNWd3NmtnUkktMGVPMVBtZVVuNkRUbWRZcFZyQ3pvdFpZam5KUUdNaWdHZWdnbmVZa3NVZG5oQ0JoV2YySVBPcm.","NXRE9ISWZZREl0NlQyUjNnazJEX2k1ck1DTVE?oc=5"" target=""_blank"">Battery recycling may get safer and greener as renewable solvents fit existing plants</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tech Xplore</font>.",unknown
