date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-05-14,Lotus CEO warns solid-state batteries still up to a decade from mass production,CNBC,https://news.google.com/rss/articles/CBMif0FVX3lxTE5IOXNwVjZyRW0tUnFfQ1FBeWJ1OW8tT2NyUWFXLU56ZXR6Vy1jWGUwYUtCRWRkdldLMlVadFY4eU9Zc3FlUjFoZUM5SXViZVpjdDhLQkwtVTcyWlJBbDdtY2JzMmkwdmxlNWRkNFdCZ1VIemo4WlVEdVI5bnJRREnSAYQBQVVfeXFMUFVjVFhWNVllOVNjMGg2eXd4U2huZXIzT2Fzdy1rTHNpcnMzcWFWR0x5Y3psZVJrajU0LVI0b0NXWmZkZm94b3VmUFNjLWpPNXIzSnlHYUJTaTZzc0xrRjA5RVp0anVCX1NwR2V2MTNmSnBlcUxsU3ZKZ3VKUzhpT2tPV3pP?oc=5,전고체,3,Lotus; CEO; CNBC,Lotus CEO has warned that solid-state batteries are still up to a decade away from mass production.,This timeline suggests that traditional lithium-ion batteries will continue to dominate the market for the foreseeable future.,The automotive industry's transition to electric vehicles may face delays or require continued reliance on current battery technology.,unknown
2026-05-14,Pure Lithium’s solid‑state battery keeps running after cut test as the Chinese startup hits 500 MWh output,CarNewsChina.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxORld3MmtkTDgtVmtBSDJ0bjU0UERHWDlvY29ZMWNId2p6YW9IRTFxNHRORnZwVklWWHRRbGVOV1BPckZMYnhhWVZDTXlXajRDVVYyQy0wWUxCLVkyUUQ3UkEyRXZLU0RJaXFvV05hRFJrSlA5RWUzMHdPSm5QZzZTYUZZZDNiZm1wYzZMWHoybnVmOVNscFU3bXotcnlZZFF3UTZiWjJBRm1DaVJUOGdaRnIzeFcwakxjUHVwVDNPajQ4dEdqUVYtMQ?oc=5,기타,3,Pure Lithium,Pure Lithium's solid-state battery has demonstrated resilience by continuing to function after a cut test.,"The Chinese startup has also achieved a significant output milestone, reaching 500 MWh.",These developments indicate progress in the commercialization and durability of solid-state battery technology.,unknown
2026-05-14,"[K배터리 진단] 삼성SDI, 북미 변수 커졌다…ESS·전고체로 돌파구",www.ebn.co.kr,https://www.ebn.co.kr/news/articleView.html?idxno=1708786,전고체,3,삼성SDI; BMW,"Samsung SDI is facing increased variables in the North American market, seeking breakthroughs with energy storage systems (ESS) and solid-state batteries.","The company is developing solid-state batteries with a pilot line at its Suwon research center, aiming for mass production by 2027 and already supplying samples to key clients like BMW.",This strategic focus on solid-state batteries and ESS is crucial for Samsung SDI to navigate market challenges and secure future growth.,unknown
2026-05-14,Blue Solutions and AVL complete solid-state battery safety evaluation program,Automotive Testing Technology International,https://news.google.com/rss/articles/CBMigAJBVV95cUxQR2hIU0xpdWMycHV3Wks4VkxBVlBGTmxfT2c3OThZaUh1d3gxSVNya0FBRnRuRzRGYkJmN20zRUJvQ2NKR0p1dmFBUmZXczlScTR4alVVWkxrdmVWUmRkWUlzUFpoYnJET1N1bGpmbEpCSEtaNU84a1FKd2dUWFVyblh6WDhxMnhwVHc2SDRlbWh0RHBVRlBNTU80RDNseEZjTTlBT2NkVTVZSFZsdmJNZ05naDRyYUNBYzFubHRhYWNnNEF2dGo4a0lyTlJldk92X3h3QWNOMFE2VTBoNzFSbmt4NjVlZjZETTNzcU9pSFRYWS15UWxPOGFZY2ROUDRS?oc=5,전고체,3,Blue Solutions; AVL,Blue Solutions and AVL have successfully completed a safety evaluation program for solid-state batteries.,This collaboration highlights the ongoing efforts to ensure the safety and reliability of next-generation battery technologies.,The completion of this program is a step towards the broader adoption of solid-state batteries in various applications.,unknown
2026-05-14,The ionic path to all-solid-state batteries,Tech Xplore,https://news.google.com/rss/articles/CBMifkFVX3lxTE9VaU5rc3J0c1hfcE0tSmJqXzdOekpETlNxZGtlQUt0MHpGN25qamkwazh5el9YMzBSM1lNbFJNVkxJUkQ4UlBPaWpvdTU1Z1pxa1l4eGcxakFwZ19TQkUwbVlsOEVsMHRfX3RtUWhoMWpzN0pEeFNBX0UybGlpZw?oc=5,전고체,3,,The article discusses the ionic pathways crucial for the development of all-solid-state batteries.,Understanding and optimizing ion transport is key to unlocking the potential of these advanced batteries.,This research contributes to the ongoing efforts to overcome challenges in solid-state battery technology.,unknown
2026-05-14,"Battery Storage Boom Is Accelerating Faster Than EVs, Redefining Lithium Demand",CarbonCredits.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxQVDVEdW1uTU9PenFpbF9TcDdHYkRyM2VBY1BsR21fVWQxUFB3SzM4YmJoZXhRTC1uclMtTUN6dVJQWWZyWnNfTUFld0hCLVBfWUV0NE96d3l5TEZjN1pPcGVSbFI1ZGJkeWNMRElLcUlwbFNTYzVoYlRDYktrUm44M1JWcUstRkdJcW9VUDk2ckdGZy1QTXBabW93Nlc5YjVvcDl1cFc3TmpueUJ3V09B?oc=5,기타,3,,The boom in battery storage is accelerating faster than the electric vehicle (EV) market.,This trend is significantly redefining the demand for lithium.,The increasing need for energy storage solutions is reshaping the dynamics of the lithium market.,unknown
2026-05-14,"전기차, 에너지 나누는 '움직이는 ESS'로 진화",www.finomy.com,http://www.finomy.com/news/articleView.html?idxno=254436,기타,3,현대차그룹; 보조배터리,Electric vehicles (EVs) are evolving beyond mere transportation into 'mobile energy storage systems' (ESS).,This transformation positions EVs as strategic assets capable of storing and distributing energy.,"Hyundai Motor Group is leading this shift, as demonstrated by their initiatives in bidirectional power flow.",unknown
2026-05-14,"현대차그룹, 제주서 EV 전력망 연계 실증 확대…전기차 '이동형 ESS' 시대...",www.pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=452937,기타,3,현대차그룹,"Hyundai Motor Group is expanding its Vehicle-to-Grid (V2G) demonstration in Jeju, enabling EVs to act as mobile ESS.",V2G technology allows for bidirectional power exchange between EV batteries and the power grid.,"This initiative signifies a move towards EVs serving as active participants in the energy ecosystem, not just consumers.",unknown
2026-05-14,"현대차그룹, ‘움직이는 ESS’ V2G 제주서 일반 고객 대상 시범 서비스",www.khan.co.kr,https://www.khan.co.kr/article/202605151030011,기타,3,현대차그룹,"Hyundai Motor Group is launching a Vehicle-to-Grid (V2G) pilot service for general customers in Jeju, utilizing EVs as mobile energy storage systems (ESS).",V2G technology facilitates the two-way flow of electricity between EV batteries and the power grid.,This program allows EVs to contribute to grid stability and energy management by supplying stored power.,unknown
2026-05-14,"V2G 실험장 된 제주…전기차 배터리, 전력망 자산으로",www.newsprime.co.kr,http://www.newsprime.co.kr/news/article.html?no=733595,기타,3,현대차그룹,"Jeju is becoming a testbed for Vehicle-to-Grid (V2G) technology, transforming EV batteries into grid assets.",This enables EVs to function as 'mobile energy storage systems' (ESS) by sending stored power back to the grid when needed.,Hyundai Motor Group is collaborating with the Jeju provincial government to advance V2G implementation.,unknown
