date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-06-26,"삼성SDI, 소형 배터리 이어 전고체·ESS 부문서도 세계 1위 노린다.",www.autodaily.co.kr,https://www.autodaily.co.kr/news/articleView.html?idxno=545242,전고체,3,삼성SDI; 에너지·소재,"1970년 브라운관과 진공관 생산으로 출발한 회사는 현재 전기자동차 배터리, 에너지저장장치, 전자재료, 차세대 원통형 배터리, 전고체 배터리를 핵심 축으로 삼는 글로벌 에너지·소재 기업으로 바뀌었다....","1970년 브라운관과 진공관 생산으로 출발한 회사는 현재 전기자동차 배터리, 에너지저장장치, 전자재료,.","차세대 원통형 배터리, 전고체 배터리를 핵심 축으로 삼는 글로벌 에너지·소재 기업으로 바뀌었다....",unknown
2026-06-26,내년부터 폐배터리 속 유가금속 가치 공인,www.e2news.com,http://www.e2news.com/news/articleView.html?idxno=331702,재활용,3,기후에너지,기후에너지환경부(장관 김성환)는 25일 서울 중구 프레지던트호텔에서 폐배터리 재활용 기업 6개사 및...,따라서 이번 시범사업에선 폐자원이 중간원료(블랙매스)를 거쳐 최종 배터리용 원료로 가공되기까지의 물질흐름과...,라서 이번 시범사업에선 폐자원이 중간원료(블랙매스)를 거쳐 최종 배터리용 원료로 가공되기까지의 물질흐름과...,unknown
2026-06-26,"""재활용으로 중심축 이동"" 배터리 산업, 폐배터리 시장 급성장",www.polinews.co.kr,https://www.polinews.co.kr/news/articleView.html?idxno=735223,재활용,3,,전기차 보급이 늘어나면서 배터리 산업의 중심이 생산에서 재활용으로 이동하고 있다.,2010년대 중반 보급된...,"정부는 폐배터리 해체부터 블랙매스 생산, 금속 회수까지 전 과정을 검증해 재생원료의 생산 이력을...",unknown
2026-06-26,"적자늪 K배터리, 암흑기 끝난다",www.hankyung.com,https://www.hankyung.com/article/2026062607801,기타,3,LG에너지솔루션; DTE에너지; 삼성SDI,이와 관련해 LG에너지솔루션은 지난달 미국 미시간주 최대 종합 에너지 기업 DTE에너지에 2조4000억원 규모 ESS 배터리를 공급하기로 했다.,삼성SDI는 작년 12월과 올해 3월 미국에서 3조원 이상 규모의 ESS 계약을 각각...,배터리를 공급하기로 했다. 삼성SDI는 작년 12월과 올해 3월 미국에서 3조원 이상 규모의 ESS 계약을 각각...,unknown
2026-06-26,"폐 배터리→새 배터리로 만드는 혁신 기술 나왔다…""성능 95% 회복""",zdnet.co.kr,https://zdnet.co.kr/view/?no=20260626221301,재활용,3,SEI,물질인 '블랙 매스(Black Mass)'가 남는다.,이후 고온을 이용하는 '건식 제련'이나 화학 용액으로 녹이는 '습식 제련'을 통해 핵심 광물을 최종 추출하는 단계를 거친다.,배터리 파쇄 없이 전극만 분리한 후 용액 담궈 SEI...,unknown
2026-06-26,[프라임 딥톡] 2차전지 바닥 쳤다…배터리 3사 2분기 흑자 전환하나,news.dealsitetv.com,https://news.dealsitetv.com/articles/172480,기타,3,2차전지; K-배터리,K-배터리 빅3 2Q 실적 ·하반기 산업 전망 ◦진행: 오세혁 아나운서 ◦출연: 윤석천 / 경제평론가 ◦제작...,국내 배터리 업황이 바닥을 통과했다는 분석이 나왔다.,전기차(EV) 시장 회복 조짐에 ESS 수요 확대까지...,unknown
2026-06-26,"기후부, 폐배터리 재생원료 인증제 시범사업 착수",amenews.kr,http://amenews.kr/news/view.php?idx=67222,재활용,3,,폐배터리 재활용 기업 6개 기업 및 한국환경공단과 ‘배터리 재생원료 생산 인증제도 시범사업’을 위한...,이에 따라 이번 시범사업에서는 폐자원이 중간 원료(블랙매스)를 거쳐 최종 배터리용 원료로 가공되기까지의...,이에 따라 이번 시범사업에서는 폐자원이 중간 원료(블랙매스)를 거쳐 최종 배터리용 원료로 가공되기까지의...,unknown
2026-06-26,"폐배터리 재생원료 가치 공식 인정… 정부, 인증제 시범사업 착수",www.industrynews.co.kr,https://www.industrynews.co.kr/news/articleView.html?idxno=82618,재활용,3,기후에너지,"기후에너지환경부는 지난 6월 25일, 서울 프레지던트호텔에서 폐배터리 재활용 기업 6개사와 한국환경공단이...",이에 따라 시범사업에서는 폐배터리가 블랙매스 등 중간 원료를 거쳐 최종 재생원료로 생산되는 전 과정의...,. 이에 따라 시범사업에서는 폐배터리가 블랙매스 등 중간 원료를 거쳐 최종 재생원료로 생산되는 전 과정의...,unknown
2026-06-26,"삼성, 1000조원 첨단산업 투자 …반도체 · AI · 배터리 총망라",wemakenews.co.kr,https://wemakenews.co.kr/news/view.php?no=25600,전고체,3,첨단산업; 2차전지; 삼성SDI,"디스플레이, 2차전지 등 미래 핵심 산업 전반을 아우르는 장기 투자 청사진이다.",이는 대한민국 연간...,배터리 분야에서도 투자가 이어질 전망이다.,unknown
2026-06-26,"CATL 회장 ""전고체 배터리 아직 4단계""…2030년 전까진 대량양산 어렵다",www.digitaltoday.co.kr,https://www.digitaltoday.co.kr/news/articleView.html?idxno=678633,전고체,3,CATL,CATL 회장이 전고체 배터리 기술은 아직 초기 단계라며 대량생산 시점을 2030년으로 전망했다.,[사진: CATL 테크 데이] 로빈 젱 위췬(Robin Zeng Yuqun) CATL 창업자이자 회장이 전고체 배터리 기술이 아직 9단계 가운데...,이] 로빈 젱 위췬(Robin Zeng Yuqun) CATL 창업자이자 회장이 전고체 배터리 기술이 아직 9단계 가운데...,unknown
