date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-07-18,The Science Behind Honda’s Solid-State Battery Breakthrough,Top Speed,https://news.google.com/rss/articles/CBMid0FVX3lxTE85OEpyLXJoczZ1UG1UU1VLbnVZdmVGX2NOdGdnZkJGcXpDSDdVcHhYZkR5NjNMeXFXdnFzelNwbUFObEpXNV9MUHZYaUhVdkoyWVM3RFdtOG5lazZQUjljX2FiZE1KeDhMWGkzOFU4OEVqUml3YzZZ?oc=5,전고체,3,Honda,Honda has achieved a breakthrough in solid-state battery technology.,"This advancement promises faster charging, increased safety, and longer range for electric vehicles.",The company is expected to integrate this new battery technology into its future vehicle lineup.,trending
2026-07-18,"에코프로비엠, 전고체배터리 소재 풀라인업 구축⋯내년 고체전해질 양산",www.inews24.com,http://www.inews24.com/view/1986585,cathode,3,에코프로비엠; 전고체배터리,EcoPro BM is accelerating the establishment of a full lineup for all-solid-state battery materials.,The company is developing both solid electrolytes and cathode materials for solid electrolytes simultaneously.,EcoPro BM announced its progress at an investor relations event held on the 16th.,unknown
2026-07-18,"에코프로비엠, 차세대 소재 개발 현황 공개",zdnet.co.kr,https://zdnet.co.kr/view/?no=20260719121907,electrolyte,3,에코프로비엠,"EcoPro BM revealed its roadmap for next-generation battery materials, including all-solid-state and sodium-ion batteries.",The company is actively developing solid electrolytes and related materials.,This information was shared during an investor relations event on July 16th.,unknown
2026-07-18,"Pentagon-backed US lithium battery facility targets 25,000 tons of anode material",Interesting Engineering,https://news.google.com/rss/articles/CBMijgFBVV95cUxPT01SY25VY3lPalJtcmxzTHA1d05mZVJocFhOSy1vTHVEemxJM0dkZEl0TjlvT0hPMFRQYXNRMjZkWG1aX0s1alRlR1N5R3ZkNTF5ZGJKdnpsYjQ2WjBRcXJ4VGRfbGdtUHVMdmVuMGZUWWc1UFpUbmFfM0NwMTJwOWoybHNFX2dtZGNMblVB?oc=5,anode,3,US,"A US lithium battery facility, backed by the Pentagon, aims to produce 25,000 tons of anode material annually.",This initiative is part of the effort to strengthen domestic battery production capabilities.,The facility is expected to play a crucial role in the US battery supply chain.,unknown
2026-07-18,"세종기술 ""전고체·폐PET·원전은 3대 성장축…글로벌 EPC 기업 도약""",view.asiae.co.kr,https://view.asiae.co.kr/article/2026071902550035514,전고체,3,세종기술; 2차전지; EPC,"Sejong Technology aims to become a global EPC company by focusing on three growth engines: solid-state battery materials, recycled PET, and nuclear power components.","The company anticipates an expansion in the production of lithium sulfide, a key material for all-solid-state batteries.","Sejong Technology is also involved in PET recycling, with production expected to increase from 2030.",unknown
2026-07-18,CALB in spotlight as GAC Aion S vehicles hit by widespread battery cell defects,CnEVPost,https://news.google.com/rss/articles/CBMiigFBVV95cUxNeEctbFc5YmgwRjBOQ1dXeW81NkpHUG9fT0FIUldaNzdwOFZMMWZUWjY1aDJaa19CTGNoaGp0Q2daWEYwX3RuajhSY25jSTQzcUxBSm1rcGNCcVhMMG5FcHYxWHNkV21lalh6SmNXVUE0ZkNmSlRCdjdKdkxTNTNRQmo5RXhVOTVUWVE?oc=5,기타,3,CALB; GAC Aion S; GAC,CALB is facing scrutiny due to widespread battery cell defects in GAC Aion S vehicles.,This issue has raised concerns about the quality and reliability of CALB's battery products.,The defects could impact CALB's reputation and future sales in the electric vehicle market.,unknown
2026-07-18,"Solid-state batteries are already running in China for a year, so why aren’t they in EVs yet?",CarNewsChina.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxOc2VLRmZNbldoQWdUSXRfQm84em1yem9Xa2lRVHpOM2stYnFhXy15bkQwMU5zem5XbkhQZmxjM18xS1Z3N0ZWRWtCSnpPMW1yMmUxYzZybmhyb2RiajY2STE5ekFFdURydTJpV3hiRXVlTkFfVGg2cEtxbEFBeW4tSjJfVW12VmhOdmhKcDJwLTh6SHZGYWhiLWczUktTaUFxWWpfbGZOOENHZk44aEhwUVFfYnFQVTZkY25tUkt4Uk9SbGtpTVE?oc=5,전고체,3,,"Solid-state batteries have been operational in China for a year, yet their adoption in electric vehicles remains limited.","This suggests that challenges related to mass production, cost, or integration into existing EV platforms still exist.",Further development and industry collaboration are likely needed to accelerate their widespread use in EVs.,unknown
2026-07-18,"US scientists develop ultrathin coating that could enable faster, safer solid-state batteries",Interesting Engineering,https://news.google.com/rss/articles/CBMimAFBVV95cUxNTkI0WGxxUGxqblRPeEh5YWxLMW9HUGVRV3lua05PWUx5Wk52cDlQcnFfU2hHYWJRNXNnS3ZZMEtETHV4RUZUa01DXzYyNG1QQW5FNnNUUE5ubEdmMDFmRUNiMlZlbHQzOHhtUHJTVW5rdlUxZ2NDTHZuNUhyZHJxZTVGVkt2ckRXUnNabXJNRW9lOVFOMllWMA?oc=5,전고체,3,US,US scientists have developed an ultrathin coating that could significantly improve solid-state batteries.,This innovation has the potential to enable faster charging and enhance the safety of these next-generation batteries.,The breakthrough could accelerate the commercialization of solid-state battery technology.,unknown
2026-07-18,"‘안방 독주’ CATL 점유율 급락… BYD, LFP 무기로 턱밑 추격",www.g-enews.com,https://www.g-enews.com/view.php?ud=2026071815272655190c8c1c064d_1,cathode,3,CATL; BYD; 2차전지,"CATL's market share in the global EV battery sector has sharply declined, while BYD is rapidly gaining ground with its LFP batteries.","This shift indicates a changing competitive landscape in the battery industry, driven by factors like cost and performance.",The evolving market dynamics are expected to influence the global battery supply chain significantly.,unknown
2026-07-18,China introduces consumption tax on lithium-ion batteries,electrive.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxQYjdSZ0NtTkdJbXBXNlZqQWxyUGJ4dElraHk5NUhCbXJlZDlIMXdpQlQ3azRJRHNycDh2YXlBUG5JRVNKajNSQk9Yem9TenRXelF4eVZzQVlLUGZXdDBiM2c3RDFwQllpSmtHaGJNS2NVRGc0VjlfQlB3WkY5cjUzSVRVbDJlbVJVUlc3eEZoMl9BdHVnRzFrYk41MA?oc=5,기타,3,,China has introduced a consumption tax on lithium-ion batteries.,This move signals a potential shift in government support away from traditional battery technologies.,The tax could impact the pricing and competitiveness of lithium-ion batteries in the Chinese market.,unknown
