date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-03-05,"""꿈의 소재 황 잡았다""… LG엔솔, 고용량 전고체 배터리 구현 네이처 게...",www.ddaily.co.kr,https://www.ddaily.co.kr/page/view/2026030509283893286,전고체,3,LG에너지솔루션; 시카고대학교; LG엔솔,LG에너지솔루션은 시카고대학교 셜리 멍 교수 연구팀과 공동으로 전고체 배터리 연구를 수행했습니다.,이 연구 결과는 에너지 분야 국제 학술지 네이처 커뮤니케이션스에 게재되었습니다.,이는 고용량 전고체 배터리 구현 가능성을 보여주는 중요한 성과입니다.,unknown
2026-03-05,7 solid-state battery tech that could change the future of EV cars,Interesting Engineering,https://news.google.com/rss/articles/CBMinAFBVV95cUxONVhmeUJON1dsbnBwN3UwMm43MzhDZDNNTTFQaEltRGVydm5Oa2UxaE9NUmg1SVFLekZjcEpNWGNEY3dlcU42SFk2Rkx3NHd6STBmcEFoNWFiN01QU1c4QmtSb2M5eDAwc3dkT045THZZS0d4VWNQa3phaVVOQ0hGZlQ4cENaTzJhQUEwUmljUXV3MFVFcWVfYVBXMXM?oc=5,전고체,3,,전기차의 미래를 바꿀 수 있는 7가지 전고체 배터리 기술이 소개되었습니다.,이 기술들은 기존 배터리의 한계를 극복하고 성능을 향상시킬 잠재력을 가지고 있습니다.,전고체 배터리 기술의 발전은 전기차 산업에 혁신을 가져올 것으로 기대됩니다.,unknown
2026-03-05,Chinese EV maker claims it's engineered the world’s first semi-solid-state EV battery with huge 620-mile range,Live Science,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPVk9hc1FYQ3hPR2FLTzBVRVFlU3ZoS1VUSFp4X1dOVzF3QlFSRV81WXVJV0U0NUQzOE9WbVpkOTBocHpLaVdwY19teGtvQlhpeTRaNUpYMF9aaldnRmFtVGNwT3h0NW9WbUItbWREamRsM0dUWHFTcVlJVWVqY2YwZ19JeDhTNVUzRHp1Zm5BM2hHSmdHdEVwN2dRbnVRX1Focy1pVjQtNS05OG5EeUkxaFFMZVozbEdFb0gyTmtfRkNybHpVX19sbVlTZTR6emxTUFc4OWFueGtiQnRhRnRv?oc=5,전고체,3,,중국의 한 전기차 제조사가 620마일 주행 거리를 가진 세계 최초의 반고체 EV 배터리를 개발했다고 주장했습니다.,이 배터리는 기존 리튬이온 배터리보다 더 높은 에너지 밀도와 안전성을 제공할 것으로 예상됩니다.,이러한 기술 발전은 전기차의 상용화를 가속화할 수 있습니다.,unknown
2026-03-05,Solid-State Battery Market Expected to Reach US$10.6 Billion,openPR.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOSE1JWnh1azJiTERTY3lfYTkyT0U4aWswRV8xdjBzMk5Ec29aLVUxMmFtTmFNQjBlNHd6Rl9ULWtVRGhkajRPWERfOE1CRV9ZYmNuLUdZbWN5emQzcnVNMDBLMFhpTm9kelk4WDE1X0JiOFU5UXF6UEJjMHQ4QV9FQ1YyMnBmZGtKLWdjV2VmZHlzcWtockUyaWd1T3E?oc=5,전고체,3,US,전고체 배터리 시장은 2026년까지 106억 달러 규모로 성장할 것으로 예상됩니다.,이는 전기차 및 에너지 저장 장치 시장의 성장에 힘입은 결과입니다.,전고체 배터리 기술의 발전과 상용화가 시장 성장을 견인할 것입니다.,unknown
2026-03-05,"Nio Targets Solid-State Battery Deployment After 2027, Sets Up New R&D Base",eletric-vehicles.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQMmMyeEhvOGZZN0xidWtqbG5qNlJhd3dWUHZvbEROa1YzaDVDRlZGRUM4WFBiR3ZtS3Bta01tNnhKNEJMMDhibi00ZkZyN1ZUd0ttVVBXaEFZVUxiWHF1akJHNl90MEtpWHkwdDRXb0tjZDI3V1E4ZzRZbE42YUc4RWw0QWN1SnpZdVpLT2JkLXh4blhIc0xxVVQxUXhVY1ZyNmZEem9sMXMyMWs?oc=5,전고체,3,Nio,"Nio는 2027년 이후 전고체 배터리 배치를 목표로 하고 있으며, 새로운 연구 개발 기지를 설립했습니다.",이러한 움직임은 Nio가 차세대 배터리 기술 개발에 적극적으로 투자하고 있음을 보여줍니다.,전고체 배터리 기술 확보를 통해 Nio는 전기차 시장에서의 경쟁력을 강화할 것으로 보입니다.,unknown
2026-03-05,Suzuki to acquire Kanadevia’s all-solid-state battery business,Just Auto,https://news.google.com/rss/articles/CBMifEFVX3lxTE1oSnB5bnlZeDZyWGhQRnc1dVBMUmpzQ3lNZW0wc0d0Zy01a2VuYU5JV0N2c0RZeTNSR1g0UkdRMkotRnFxZzdycWJqdnZFX1RqUl93TllrT2RaVTZLM3BoU2ptLTh1ZU5DeTAyY3dGTVloRVRNOTh1d0duRlY?oc=5,전고체,3,스즈키; Kanadevia,스즈키는 Kanadevia의 전고체 배터리 사업부를 인수할 예정입니다.,이번 인수를 통해 스즈키는 전고체 배터리 기술력을 강화하고 미래 전기차 시장을 공략할 계획입니다.,이는 스즈키의 전동화 전략에 중요한 전환점이 될 수 있습니다.,unknown
2026-03-05,Ecopro to Showcase Solid-State Battery Materials at InterBattery 2026,thelec.net,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5xc3BzS3ZfTHgxeU01WGJnQmVpQUFlR0xCa3hjSHoySlhFYnMtMF9XOVp0d2JFX0xicEVRNEVScXB1cDRSWHZmVmg2QWtvaU00Q204bHhGemx2UURkN0xyUDVxVjJTUQ?oc=5,전고체,3,Ecopro,Ecopro는 2026년 인터배터리 행사에서 전고체 배터리 소재를 선보일 예정입니다.,이 회사는 전고체 배터리 성능 향상에 기여할 수 있는 혁신적인 소재 개발에 주력하고 있습니다.,이번 전시회는 Ecopro의 전고체 배터리 소재 기술력을 알리는 기회가 될 것입니다.,unknown
2026-03-05,PNT to Showcase Solid-State Dry Process and Prismatic Batteries at InterBattery,thelec.net,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5NR3VqUHo3OXdLUFZ2VFBhUmkyUjVRclA2dWVVWUpPRFk5TXhGLUItRGRFRzBRVEdROWZZM2REZ1lEZjFsWXA3cEJac1A4bHA4Qm5kcjY2SE50SVVNNTZwVEVRV2Njdw?oc=5,전고체,3,PNT,PNT는 인터배터리 행사에서 전고체 건식 공정 및 프리즘 배터리를 선보일 예정입니다.,이 회사는 전고체 배터리 생산 효율성을 높이는 혁신적인 공정 기술을 개발했습니다.,PNT의 기술은 전고체 배터리 상용화를 앞당기는 데 기여할 것으로 기대됩니다.,unknown
2026-03-05,AI Finds a Hidden Signal That Could Unlock Faster Solid-State Batteries,SciTechDaily,https://news.google.com/rss/articles/CBMiSkFVX3lxTE5reDNTZzI2UGxPUGFFcXh6YkZ6ZjA3Sm84SXcwWVRVUHZqeE96UVNvWmNuU1dtaGxPV3pVQzFfMm9BakVrWGFiYjVR?oc=5,전고체,3,AI,AI가 전고체 배터리의 속도를 향상시킬 수 있는 숨겨진 신호를 발견했습니다.,이 발견은 전고체 배터리 기술의 발전을 가속화하고 상용화를 앞당길 가능성을 제시합니다.,AI 기술을 활용한 배터리 연구는 미래 에너지 기술 발전에 중요한 역할을 할 것입니다.,unknown
2026-03-05,Cheaper EV batteries? How a fabrication tweak makes sulfur work in solid-state cells,Tech Xplore,https://news.google.com/rss/articles/CBMihgFBVV95cUxQaFRmVjNfWWVNVkZSWWkwZTlfaGNqQnZkWWJ3Vng4NmY4VHpmRDFSNWdHd1VYTWhMZVMtbkRFN3FPYVVnWmQ2U0haVktQU3plb3ZRQ3VBb3JSQS1UVFlHMndudWtEdjJqazlsSlNqZ3dLYTYtbHAzSDRzbXJadllFQWtmWmxXdw?oc=5,전고체,3,,전고체 전지의 황 음극재 활용 가능성을 높이는 제조 공정 개선이 이루어졌습니다.,이 기술은 기존 리튬이온 배터리보다 저렴하면서도 높은 성능을 가진 EV 배터리 개발을 가능하게 합니다.,이는 전기차 배터리 가격 경쟁력을 높여 전기차 대중화에 기여할 수 있습니다.,unknown
