date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-05-18,"대주전자재료, '차세대 실리콘 음극재' 독점 체제 굳힌다",www.pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=453506,anode,3,대주전자재료; 대주전자; 2차전지,대주전자재료는 2차전지 전고체 테마에서 핵심 소재 및 전공정 장비군과 범용 부품·제련군으로 나뉘어 뚜렷한 온도 차를 보였다.,이 중 차세대 실리콘 음극재는 독점적 지위를 확보하며 시장에서의 입지를 강화하고 있다.,이는 향후 전기차 배터리 시장에서 대주전자재료의 경쟁력을 높일 것으로 예상된다.,unknown
2026-05-18,"캐즘을 건넌 배터리, 테마를 벗은 바이오 — 두 섹터가 동시에 깨어난 ...",www.ppss.kr,https://www.ppss.kr/news/articleView.html?idxno=296410,cathode,3,LG에너지솔루션; 삼성SDI; 2차전지,2차전지 산업은 전기차 수요 정체라는 캐즘을 극복하고 부활을 준비하고 있다.,2026년에는 LG에너지솔루션의 저가형 LFP 배터리 양산과 삼성SDI의 전고체 배터리 상용화가 예상된다.,이는 2차전지 시장에 새로운 활력을 불어넣을 것으로 기대된다.,unknown
2026-05-18,"엘앤에프, 대구서 LFP 양극재 양산 시동…'비중국 공급망' 선점 나선다",www.imaeil.com,https://www.imaeil.com/page/view/2026051814513239296,cathode,3,엘앤에프; 엘앤에프플러스; SNE리서치,엘앤에프는 대구에서 LFP 양극재 양산에 착수하며 비중국 공급망 확보에 나섰다.,이는 지난해 글로벌 전기차 배터리 시장에서 LFP 배터리가 차지하는 비중이 증가한 추세에 따른 것이다.,엘앤에프의 LFP 양극재 생산은 향후 글로벌 배터리 소재 시장에서의 경쟁력을 강화할 것으로 보인다.,unknown
2026-05-18,"기후부, '배터리 재생원료 생산인증제 운영방안' 설명회...폐배터리 재...",www.econonews.co.kr,http://www.econonews.co.kr/news/articleView.html?idxno=438521,cathode,3,설명회...폐배터리,기후산업부는 폐배터리 재활용 활성화를 위한 '배터리 재생원료 생산인증제 운영방안' 설명회를 개최했다.,이번 설명회에서는 폐배터리 재활용 과정에서 핵심 광물이 추출되는 블랙매스에 대한 제도 개선 방안이 논의되었다.,이는 폐배터리 자원 순환 경제 구축에 기여할 것으로 기대된다.,unknown
2026-05-18,"K-배터리, ‘기술 초격차’ 확보… LG엔솔·삼성SDI, R&D 투자 확대",www.dnews.co.kr,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202605181455139930139,전고체,3,삼성SDI; K-배터리; LG엔솔·삼성SDI,K-배터리 기업들이 기술 초격차 확보를 위해 R&D 투자를 확대하고 있다.,삼성SDI는 전고체 배터리와 46파이 원통형 배터리 개발에 집중하며 차세대 프리미엄 라인업을 강화하고 있다.,이는 단순 생산 능력 경쟁에서 벗어나 고부가가치 기술 경쟁력을 확보하려는 전략이다.,unknown
2026-05-18,"LG엔솔·삼성SDI, 투자 ‘늘리고’ SK온 ‘줄였다’…K-배터리, 한파 극...",www.ceoscoredaily.com,https://www.ceoscoredaily.com/page/view/2026051812435835878,전고체,3,LG에너지솔루션; 삼성SDI; SK온,"LG에너지솔루션과 삼성SDI는 R&D 투자를 늘리는 반면, SK온은 투자를 줄이며 K-배터리 업계의 한파 속에서 차별화된 전략을 보이고 있다.","LG에너지솔루션은 피지컬 AI용 파우치형 전고체 배터리를 개발 중이며, 로봇 등 제한된 공간에 탑재 가능한 고에너지 밀도 배터리 개발에 집중하고 있다.",이는 미래 시장을 선점하기 위한 기업들의 기술 개발 경쟁이 심화되고 있음을 보여준다.,unknown
2026-05-18,'非중국산 수혜' K배터리 소재 실적 점프,www.mt.co.kr,https://www.mt.co.kr/industry/2026/05/19/2026051820004215771,cathode,3,포스코퓨처엠; 팩토리얼; 에코프로비엠,비중국산 배터리 소재 기업들이 실적 성장을 기록하고 있다.,"특히 전고체 배터리 소재 개발이 활발하며, 포스코퓨처엠은 미국 팩토리얼과, 에코프로비엠은 전고체 배터리용 양극재 샘플 테스트를 진행 중이다.",이는 차세대 배터리 시장에서의 K-배터리 소재 기업들의 경쟁력 강화 가능성을 시사한다.,unknown
2026-05-18,Hanyang team pinpoints 2.5nm minimum coating for longer-lasting EV solid-state batteries,Electric & Hybrid Vehicle Technology International,https://news.google.com/rss/articles/CBMi3wFBVV95cUxOZE5maU5ELV9Ea3kyaHBGNzNWa0JzdDhkV0NHM3JfaXFWX2pTOEdXOXRJR2x6dHFYREhTT1VVZ29xa1pBM3dFdktXVHZSZzRPOV9VWHpQTlFKUXctOUZqUVl6aUhrNWdVOXdQWi10c3lLSDFuWThFV2xyRGdUSGVuZS1JVVFWaGhCR281SHpWeDRMLXYxckxRa0NtUlQxWFpraWdkd0N1Q2ljWU9lY1hrTGtmZklHN05JZ3NZVmVCSml5RmZZa1NXVDVvZ25FTWMzOGtLd01WdTB0NkR4Vnh3?oc=5,전고체,3,한양대학교,한양대학교 연구팀이 더 오래 지속되는 전기차용 전고체 배터리를 위한 최소 2.5nm 코팅 두께를 규명했다.,이 연구는 전고체 배터리의 성능 향상에 기여할 수 있는 새로운 가능성을 제시한다.,이는 향후 전기차 배터리 기술 발전에 중요한 역할을 할 것으로 기대된다.,unknown
2026-05-18,Southwest cites lithium-ion battery risk in new robot travel restrictions,newscentermaine.com,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQMnJEcEotaWtMb2UwaVMyRC1vakRmRzkyN0dEanU5TFFaYlowRWp5ZjhITmhmQTl5YVVqYjlPdkJmWWRMNHY5WVI1R0ZvQ3ZGQWlTb0JZRDNlZm9BUFRmTmd5R1F0alVqODdrUHJSS1h3TGc4MldPV2loRkhmLVpIQzNfV01PbjR0QmNzZ25sMURfQ3NLa2pUb2c3OEZ5RUJVd3FIMDRtU1VBaTh0MklzeFhSa1l2dkdkNmw2aUl2eDJBMDBER1JYVnctb2lDcEJDOWUzNzB4WW4xOUtRSjdsN1p6SDZER3hGYUtfYmQ5MA?oc=5,기타,3,사우스웨스트 항공,사우스웨스트 항공은 리튬이온 배터리 위험을 이유로 로봇 이동 제한 조치를 발표했다.,이는 리튬이온 배터리의 안전성에 대한 우려가 항공 산업에서도 제기되고 있음을 보여준다.,향후 리튬이온 배터리 안전 규정 강화 및 대체 기술 개발의 필요성이 대두될 수 있다.,unknown
2026-05-18,Fast-Charging Lithium-ion Battery Market Report with Growth,GlobeNewswire,https://news.google.com/rss/articles/CBMi6gJBVV95cUxPWmNvZFNQb09WSlVrRF9CTERJSUhpVDVNeWpnTzRVTGEyYjFMaXplVGJvVnpDbFh0ZFpRclBadDVRdlAxUzREUVV4OTNvX1JyckRKTXB6MlV4Z0N3amljYmRKdEZhNHdIYms1LUtiVTRIRzltMXlSblBpYllheEtaX2U3N09fd1BVVHM5MFNRUEVXMFZqcE5UclAwa29wX3N2UFV2V21aMzNmZW53V3I5U2h2Snl3WG5hQ1M4dmd5TnE0ME80d3QtSm5HVXpySktvVVNyZ21IWlkwMVpFeHdUVXdvMUc0c21MbzR6cjViSnVDLTFhdGR2eHdCRWhaY21SRjJyckVMOHJOX0hCa1NaOUNzVnh2QndScXdjTWdwUkh6SWhIRk9BQk1hZkJsbm1IM1VZaTBsRmhDQ01xaFBZZ1lqYTZlY0hUOUxHM2hIbTJ2N1RrOXVwRVk4MDBsYkJWazBOblM2SVJNUQ?oc=5,기타,3,,고속 충전 리튬이온 배터리 시장의 성장 보고서가 발표되었다.,이 보고서는 고속 충전 기술이 리튬이온 배터리 시장 성장에 중요한 역할을 할 것임을 시사한다.,이는 관련 기술 개발 및 시장 확대에 대한 기대를 높인다.,unknown
