date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-06-01,CATL “배터리 판 바뀐다”… 나트륨 배터리 올해 대량 생산,m.skyedaily.com,https://m.skyedaily.com/news_view.html?ID=305116,나트륨,3,CATL,중국 최대 배터리 기업 CATL이 나트륨 이온 배터리를 올해부터 대규모 양산하겠다고 밝혔다.,"이는 기존에 제시했던 2026년 양산 계획보다 일정을 앞당긴 것으로, 배터리 시장 판도 변화를 예고한다.",CATL은 지난달 30일 열린 행사에서 이러한 계획을 발표하며 기술 경쟁에 대한 의지를 보였다.,unknown
2026-06-01,"""전기차 20분 충전 1000㎞ 주행"" 실리콘 배터리 신소재 개발",www.newsis.com,https://www.newsis.com/view/NISX20260601_0003652405,anode,3,,전기차 배터리 음극재로 주로 사용되는 흑연은 이미 이론적 한계에 도달했다.,이에 따라 흑연보다 저장 용량이 큰 실리콘이 차세대 배터리 소재로 주목받고 있다.,실리콘 소재 개발을 통해 전기차의 충전 시간 단축 및 주행 거리 증대가 기대된다.,unknown
2026-06-01,"'전고체 2030년' 日, 2035년까지 배터리 매출 3배로",biz.sbs.co.kr,https://biz.sbs.co.kr/article_hub/20000314063?division=NAVER,전고체,3,,일본은 차세대 전고체 배터리 상용화를 2030년께 목표로 하고 있다.,이를 통해 2030년대 중반까지 제조 기반을 확립한다는 계획이다.,"또한, 일본은 2035년까지 배터리 매출을 3배로 늘리는 것을 목표로 하고 있다.",unknown
2026-06-01,[포커스] 전기차 배터리는 CATL의 시대…K배터리의 선택은?,www.todayenergy.kr,https://www.todayenergy.kr/news/articleView.html?idxno=298542,전고체,3,CATL; 나트륨이온,CATL은 고효율 나트륨 이온 배터리와 전고체 배터리 상용화를 추진하고 있다.,중국 정부 역시 차세대 배터리 기술 개발 지원을 확대하며 경쟁력을 뒷받침하고 있다.,이는 K배터리가 중국과의 기술 경쟁에서 나아가야 할 방향에 대한 고민을 던진다.,unknown
2026-06-01,"[K배터리 리부트]②삼성SDI, '초격차' 전고체 배터리로 흑자 승부수",www.bloter.net,https://www.bloter.net/news/articleView.html?idxno=664175,전고체,3,삼성SDI; AI,삼성SDI는 차세대 먹거리인 피지컬 AI 시대를 겨냥한 전고체 배터리 조기 개발에 집중하고 있다.,이를 통해 완벽한 체질 개선을 이루겠다는 목표를 세웠다.,"삼성SDI는 1분기 적자 폭을 64% 축소했으며, 하반기 흑자 전환을 기대하고 있다.",unknown
2026-06-01,Can calcium-ion batteries replace lithium-ion batteries?,Electronics360,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPMER2U25JWVd1dl9heXdGc0VhOGdFUnJuYjhUWTlEOEdyU2RKUWNVM1FSeE9vaHVqOEdsNzI3Z0N3QnQ4NnNjd3l5ZFZQTDYzS3p4TEVTN2lJZWcySVEtU1lCZEVweGd0Y3hCMDRicmNfMlcxOUIxSEdLRG4xMmRESlpzcW1rMDhZVm5leXpzR2xuVWxfWUpraEJnTjl5RmNWMllRNVh3OWZUc2c?oc=5,기타,3,,칼슘 이온 배터리가 리튬 이온 배터리를 대체할 수 있는지에 대한 논의가 진행 중이다.,이는 기존 리튬 이온 배터리의 한계를 극복하고 새로운 대안을 모색하는 과정이다.,칼슘 이온 배터리의 잠재력과 실용화 가능성에 대한 연구가 필요하다.,unknown
2026-06-01,Atomic swap can improve phosphate cathodes for high-energy sodium-ion batteries,Tech Xplore,https://news.google.com/rss/articles/CBMiggFBVV95cUxOU2lhUlJHRUhhYkctclZzOEtxSzNzSTJONDhrSG5xclJXZDQ4TlFNVVFMRzZ3TWtLQVpNLXp1dk9PSV8zWDlJTzVHM3FmTE5Zb3RQYm5aZ284TjFhQk9RcTNBRzczZTNybDFxaVlfZlhoMmx3M2RmeENBSFRuY3pGTGVn?oc=5,cathode,3,,원자 치환 기술을 통해 고에너지 나트륨 이온 배터리의 인산염 양극재 성능을 개선할 수 있다.,이는 나트륨 이온 배터리의 에너지 밀도를 높여 성능 향상에 기여할 수 있다.,이러한 기술 발전은 나트륨 이온 배터리의 상용화를 앞당길 수 있다.,unknown
2026-06-01,Amprius Matternet Alliance Puts Silicon Anode Batteries To Market Test,Yahoo Finance,https://news.google.com/rss/articles/CBMipwFBVV95cUxOUVlyREw3QlpHNVJ0bzNUTUtWaXNrQ216Y2ZjX2xiRUdjNGhKeUY4WUNrSjNEWExZdkg5cHVNODY3Skw4T2J6VHVVams1ZjJsQTdWX2VBa1puRE9WaXdrdkl4Q20zRk9YTmY5Q3JaQ01vSTZpZ2xsNURQNktaVU9EZDhSYS1lMmJBbEU2T0Rld2xGZ2pCSFRKRjhoNmd6ZEZ0Tk1LRVBHcw?oc=5,anode,3,Amprius; Matternet,Amprius와 Matternet이 협력하여 실리콘 음극재 배터리를 시장에 선보인다.,이는 실리콘 음극재 기술의 상용화 가능성을 보여주는 사례이다.,두 회사의 협력을 통해 실리콘 배터리의 시장 경쟁력이 시험대에 오를 것으로 예상된다.,unknown
2026-06-01,Scientists engineer 'high-entropy' material for cheaper and efficient sodium batteries,researchmatters.in,https://news.google.com/rss/articles/CBMisgFBVV95cUxOc0lDTkE0ck5BVl92VkFDMGxqQkpaLXpSa25nSkFYd3ItaS14dDA5cFl6WnZKMXZYQWx1Qk5LakctLURnX1cwdHFxZTFwdjFPUWx4Vmw1T3NZQ05uUnZTZ3J3eENkeGw0bjE0ajhpSDREa0drcXlKdzhMMTFzLVAwT3FncjdJcmV5cDNYZXhFQXhwNHBrVVVqSG4zdVVQenI0UzJTT195bzRqbC0xN1VjV2lR?oc=5,기타,3,,과학자들이 더 저렴하고 효율적인 나트륨 배터리를 위한 '고엔트로피' 소재를 개발했다.,이 새로운 소재는 나트륨 배터리의 성능을 향상시키면서도 비용 효율성을 높일 수 있다.,이는 나트륨 배터리 기술 발전의 중요한 진전으로 평가된다.,unknown
2026-06-01,Lithium-ion battery fires raise safety concerns,11Alive.com,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNVGp1ZU9xOHRSUzViQ3FiUF9zaDg5dUp4NFoyejZ3ODQ2RXNOMlNCaUNPVHhSTnpqZDRCR2JkRGtyZEwzUmVBdWNmMm9jX3paVXRqMkZIMXpLdk9IS0pWdUpDaDhZR1o1UmJzRHVvNmg5amQzVDhhTEtlcjZSYmcxMUdwekNGcXY1X0tUN3dScFNmcXZRSlkwV3FXcFBETERja1BrT2l0RFBIYklVMHU1QVBEMXNqdXE5YXFZYjlQT183V29Jc3FxbXY0ZWlCb0VWZjBVb2dab2RWZnc?oc=5,cathode,3,,리튬 이온 배터리에서 발생하는 화재 사고가 안전 문제에 대한 우려를 제기하고 있다.,이는 리튬 이온 배터리의 안전성 확보가 시급한 과제임을 보여준다.,배터리 기술 발전과 함께 안전 규제 및 관리 강화의 필요성이 대두되고 있다.,unknown
