date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-07-16,The Science Behind Honda’s Solid-State Battery Breakthrough,Top Speed,https://news.google.com/rss/articles/CBMid0FVX3lxTE85OEpyLXJoczZ1UG1UU1VLbnVZdmVGX2NOdGdnZkJGcXpDSDdVcHhYZkR5NjNMeXFXdnFzelNwbUFObEpXNV9MUHZYaUhVdkoyWVM3RFdtOG5lazZQUjljX2FiZE1KeDhMWGkzOFU4OEVqUml3YzZZ?oc=5,전고체,3,Honda,Honda has achieved a breakthrough in solid-state battery technology.,"This advancement is crucial for the future of electric vehicles, promising enhanced safety and performance.",The specific scientific principles behind this development are detailed in the article.,trending
2026-07-16,"'1.2조' 유증 막힌 에코프로비엠 ""축소 계획 없다""",biz.sbs.co.kr,https://biz.sbs.co.kr/article_hub/20000323078?division=NAVER,기타,3,EcoPro BM; 에코프로비엠; 2차전지,"EcoPro BM is facing a setback with its 1.2 trillion won capital increase, as the Financial Supervisory Service requested a revised filing.","Despite this, CEO Kim Jang-woo stated there are no plans to scale back the capital increase, emphasizing its importance for securing nickel supply chains.",The capital is intended to support partnerships with battery and automotive clients.,unknown
2026-07-16,"에코프로, 1.2조 유상증자 글로벌 니켈 공급망 구축 ‘사활’",www.ceoscoredaily.com,https://www.ceoscoredaily.com/page/view/2026071614261419209,cathode,3,EcoPro BM; 에코프로; LMR,"EcoPro BM has completed a pilot line for solid electrolyte, a key material for all-solid-state batteries.",The company aims for pilot production by 2027 and is in discussions with clients regarding mass production schedules.,"Additionally, EcoPro BM is proceeding with the mass production of LMR cathode materials for North American OEMs.",unknown
2026-07-16,"[현장] 에코프로비엠 대표 김장우 ""유상증자 핵심은 인니 니켈 확보, 원...",www.businesspost.co.kr,https://www.businesspost.co.kr/BP?command=article_view&num=442546,electrolyte,3,EcoPro BM; 에코프로비엠,EcoPro BM CEO Kim Jang-woo highlighted the importance of securing nickel in Indonesia through the capital increase.,He confirmed that the company has been developing solid electrolytes for all-solid-state batteries for four years and is currently producing 40 tons annually.,Mass production schedules are being coordinated with clients.,unknown
2026-07-16,"에코프로비엠 ""빚 갚으려는 유증 아니다""...주주 앞에서 미래 청사진 제...",www.ajunews.com,https://www.ajunews.com/view/20260716161512111,전고체,3,EcoPro BM; 에코프로비엠,EcoPro BM clarified that the capital increase is not for repaying debt but for future investments.,Funds will be used to upgrade existing high-nickel production lines to high-voltage mid-nickel products and establish facilities for solid-state battery materials and automation.,The current operating rate of the Pohang plant is around 40%.,unknown
2026-07-16,K-배터리 소재사 자금조달 '희비'···에코프로비엠 제동·엘앤에프 전...,www.sisajournal-e.com,https://www.sisajournal-e.com/news/articleView.html?idxno=422499,cathode,3,EcoPro BM; L&F; LS Group,"K-battery material companies are experiencing mixed fortunes in fundraising, with EcoPro BM facing hurdles while L&F secures funding.","L&F is preparing to mass-produce LFP and is building a 40,000-ton NCM precursor production facility through its joint venture LS-EcoPro Battery Solutions (LLBS) with LS Group.",The company is leveraging LS Group's raw material sourcing capabilities for its entire production chain from nickel sulfate to precursors and cathode materials.,unknown
2026-07-16,"Mass Commissioning of 100-mt-Class All-Solid-State Battery Production Lines, 2027 Vehicle Installation Demonstration Becomes Industry Consensus [SMM Solid-State Battery Weekly Analysis]",Shanghai Metals Market,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNLTYyUlJ3cDR1MjR1cUlsX0pDWDJULTlUT25aLVFjSWFZX1ByODI5MjZSMTZ3Y2V6SjBKQjBlV0owVG50ajVKaXJtNzJONFVYdk85bUZjMmc3dVI3TjY2VUc2TTM2a3IzeGUtczI0YURPbEJ0TjVTNnc0Yzc4clJvQkZEeHRrVUQwV0w5TkhDTUk0QXZ5RV9RRU5rRDFXTzdEeENyLVZKVTVYVkVodjFTWFk0UU5tVjU5OUVkWGFXV2NPdDlXLWpVOUNXNjFicm9NUks2dlNYai1PYk96XzJRcnRXN0JHUUlRTE51cWpxUUYzd1NDRmxadV9aZ24?oc=5,전고체,3,SMM,100-metric-ton-class all-solid-state battery production lines are undergoing mass commissioning.,Industry consensus points towards demonstration of vehicle installation by 2027.,This marks a significant step towards the commercialization of solid-state battery technology.,unknown
2026-07-16,"LG엔솔, 오창에 나트륨이온 배터리 마더 라인 구축",www.thelec.kr,https://www.thelec.kr/news/articleView.html?idxno=59687,나트륨,3,LG Energy Solution; CATL; LG엔솔,LG Energy Solution is establishing a mother line for sodium-ion batteries in Ochang.,This move comes as Chinese competitor CATL prepares for GWh-scale sodium-ion battery production this year.,LG Energy Solution aims to compete with improved energy density and lifespan through its proprietary technology.,unknown
2026-07-16,‘열폭주’ 막는 새 냉각 기술…안전성 높였다,news.kbs.co.kr,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8613144&ref=A,기타,3,리튬이온,Korean researchers have developed a new cooling technology to enhance the safety of lithium-ion batteries.,This technology involves directly spraying a non-conductive and non-flammable liquid onto the battery to dissipate heat.,It addresses the persistent safety concerns associated with electric vehicles and large-scale energy storage systems.,unknown
2026-07-16,"California's first sodium-ion gigafactory sold out fast, with enough power for 4 million homes",The Cool Down,https://news.google.com/rss/articles/CBMilAFBVV95cUxOMkxmdy0xX19OSVJXWFJxTEJFSkNGX29Cc0g1VTFTTHlNLUN5Z1FIN3JBUzJWRkN5cWFDdGN6YnE1U2h2ZFNoMXVma3ptY2d0X05ha3lOMk03a1IwMFpwcm5aMG9TX2MzeXNyVGg0T2htb1ZweWNGVDFNTWVqVXlhTWlIc0pkRlFMazdmZjRsa09jVThW?oc=5,나트륨,3,,California's first sodium-ion battery gigafactory has reportedly sold out quickly.,The facility is capable of powering approximately 4 million homes.,This indicates strong market interest and demand for sodium-ion battery technology.,unknown
