date,title,source,link,category,tier,companies,summary_1,summary_2,summary_3,popularity_signal
2026-06-09,"""더 안전한 래미안""…삼성물산, 2차전지 화재 대응 '스마트 충전함' 도입",www.newspost.kr,https://www.newspost.kr/news/articleView.html?idxno=223469,기타,3,2차전지,삼성물산은 2차 전지 배터리 화재를 예방하기 위해 자체 소화 기능을 갖춘 '스마트 충전함'을 도입한다고 10일 밝혔다.,해당 설비는 래미안 엘라비네(방화6구역 재건축) 현장 등에 우선 적용됐다.,'스마트 충전함'은...,unknown
2026-06-09,"[건설 Pick] 현대건설·삼성물산·한화·대방건설, 재무·안전기술·디자...",www.lcnews.co.kr,https://www.lcnews.co.kr/news/articleView.html?idxno=203223,기타,3,리튬이온,"◆ 삼성물산, 2차 전지 화재 예방 등 '통합 화재안전 체계' 구축 삼성물산 건설부문은 아파트 단지 내 화재 예방과 안전 관리 체계를 대폭 강화한다.",최근 사회적 문제로 대두된 리튬이온 배터리 화재에 대응하기 위해...,예방과 안전 관리 체계를 대폭 강화한다. 최근 사회적 문제로 대두된 리튬이온 배터리 화재에 대응하기 위해...,unknown
2026-06-09,"'스마트 충전함'부터 '리버서블 내열팬'까지, 삼성물산이 설계한 아파트...",www.globalepic.co.kr,http://www.globalepic.co.kr/view.php?ud=20260610130030673148439a4874_29,기타,3,,2차 전지 화재 원천 봉쇄하는 '스마트 충전함' 최근 전기차 및 전기자전거 등 2차 전지 배터리 사용이 급증하면서 관련 화재 위험도 커지고 있다.,삼성물산은 이를 해결하기 위해 한국소방기구제작소와 공동으로 '스마트...,면서 관련 화재 위험도 커지고 있다. 삼성물산은 이를 해결하기 위해 한국소방기구제작소와 공동으로 '스마트...,unknown
2026-06-09,"삼성물산, 아파트 화재 안전 기술 고도화…스마트 충전함·리버서블 내...",www.electimes.com,https://www.electimes.com/news/articleView.html?idxno=368915,기타,3,,삼성물산은 2차 전지 배터리 사용 증가에 따른 화재를 예방하기 위해 자기 소화 기능을 갖춘 '스마트 충전함'을 래미안 엘라비네(방화6구역 재건축) 건설 현장 등에 도입했다고 10일 밝혔다.,기존 아파트 건설 현장에서는...,래미안 엘라비네(방화6구역 재건축) 건설 현장 등에 도입했다고 10일 밝혔다. 기존 아파트 건설 현장에서는...,unknown
2026-06-09,"이노메트리, 창립 18주년 기점 배터리 반등·신산업 확장 속도",www.kdpress.co.kr,https://www.kdpress.co.kr/news/articleView.html?idxno=205996,cathode,3,반등·신산업; 2차전지; 첨단산업,"따른 배터리 투자 이연으로 실적 고비를 겪었으나, 각형·LFP·ESS·46파이·전고체 등 다변화된 배터리...","이갑수 대표는 ""2차전지에서 검증된 X-ray/CT 비파괴검사 기술은 유리기판, HBM, CPO, 폴더블폰 등 첨단산업 전반으로...","는 ""2차전지에서 검증된 X-ray/CT 비파괴검사 기술은 유리기판, HBM, CPO, 폴더블폰 등 첨단산업 전반으로...",unknown
2026-06-09,전기차 넘어 전동킥보드까지…삼성물산 '배터리 화재' 대응 확대,www.4th.kr,http://www.4th.kr/news/articleView.html?idxno=2112963,기타,3,2차전지,입주민들이 전기자전거 배터리 등 2차전지를 보다 안전하게 보관·충전할 수 있도록 한다는 목표다.,스마트 충전함은 삼성물산의 아파트 주거생활 케어 플랫폼 '홈닉' 앱을 통해 5월부터 판매되고 있다.,삼성물산은 전기차...,unknown
2026-06-09,래미안 단지에 자기소화 기능 갖춘 스마트 충전함 설치,www.webeconomy.co.kr,https://www.webeconomy.co.kr/news/articleView.html?idxno=2194146,기타,3,2차전지,"2차전지 배터리 화재를 막기 위해 온도 센서·소화약제 노즐·냉각팬을 탑재한 자동 소화 기능의 스마트 충전함을 건설 현장에 먼저 도입하고, 신규 단지 공용부에도 설치할 예정이다.",동해기연과 공동 개발 중인 리버서블...,"건설 현장에 먼저 도입하고, 신규 단지 공용부에도 설치할 예정이다. 동해기연과 공동 개발 중인 리버서블...",unknown
2026-06-09,"“더 안전한 래미안” 삼성물산, 아파트 화재 안전 기술 잇따라 도입",www.sedaily.com,https://www.sedaily.com/article/20053991?ref=naver,기타,3,2차전지,삼성물산은 10일 2차전지 배터리 화재 발생시 스스로 끄는 기능을 탑재한 ‘스마트 충전함’을 서울 강서구 방화6구역을 재건축해 공급하는 ‘래미안 엘라비네’ 건설 현장에 도입했다고 밝혔다.,현재 아파트 건설 현장의...,화6구역을 재건축해 공급하는 ‘래미안 엘라비네’ 건설 현장에 도입했다고 밝혔다. 현재 아파트 건설 현장의...,unknown
2026-06-09,배터리·전기차 화재 대응 나선 삼성물산…래미안 안전 기준 높인다,www.opinionnews.co.kr,http://www.opinionnews.co.kr/news/articleView.html?idxno=139790,기타,3,2차전지,사진제공=삼성물산 건설부문 삼성물산 건설부문(이하 '삼성물산')이 2차전지 배터리 화재 예방 기술을 건설현장과 공동주택에 적용하며 아파트 화재 안전 관리 체계 강화에 나섰다.,삼성물산은 10일 공구용 2차전지 배터리...,공동주택에 적용하며 아파트 화재 안전 관리 체계 강화에 나섰다. 삼성물산은 10일 공구용 2차전지 배터리...,unknown
2026-06-09,"이노메트리, 창립 18주년 기념식…신사업 확장 비전 발표",www.sentv.co.kr,https://www.sentv.co.kr/article/view/sentv202606100044,기타,3,2차전지; CT; HBM,"대표이사는 “배터리 공정에서 축적한 X-ray/CT 비파괴 검사 아키텍처는 유리기판, HBM, CPO, 폴더블 부품 등 미세 결함 제어가 필수적인 첨단 정보기술(IT) 산업 전반에 호환되는 플랫폼 기술”이라며 “주력인 2차전지...","대표이사는 “배터리 공정에서 축적한 X-ray/CT 비파괴 검사 아키텍처는 유리기판, HBM, CPO, 폴더블 부품.",등 미세 결함 제어가 필수적인 첨단 정보기술(IT) 산업 전반에 호환되는 플랫폼 기술”이라며 “주력인 2차전지...,unknown
